"c_object_ID","NRI","JSG","NZA","ROZ","TZG","NWN","KRG","OPT"
"3530","P.1607.2012.436","","","","","","3973",""
"3531","P.1607.2012.437","","","","","","3974",""
"3532","P.1607.2012.438","","","","","","3975",""
"3533","P.1607.2012.440","","","","","","3976",""
"3534","P.1607.2012.444","","","","","","3977",""
"3535","P.1607.2012.447","","","","","","3978",""
"3536","P.1607.2012.448","","","","","","3979",""
"3537","P.1607.2012.449","","","","","","3980",""
"3538","P.1607.2012.450","","","","","","3981",""
"3539","P.1607.2012.451","","","","","","3982",""
"3540","P.1607.2013.315","","","","","","3983",""
"3541","P.1607.2013.316","","","","","","3984",""
"3542","P.1607.2013.404","","","","","","3985",""
"3543","P.1607.2013.406","","","","","","3986",""
"3544","P.1607.2013.415","","","","","","3987",""
"3545","P.1607.2013.419","","","","","","3988",""
"3546","P.1607.2013.420","","","","","","3989",""
"3547","P.1607.2013.421","","","","","","3990",""
"3548","P.1607.2013.422","","","","","","3991",""
"3549","P.1607.2006.400","","","","","","3992",""
"3550","P.1607.2007.392","","","","","","3993",""
"3551","P.1607.2007.448","","","","","","3994",""
"3552","P.1607.2007.465","","","","","","3995",""
"3553","P.1607.2008.507","","","","","","3996",""
"3554","P.1607.2008.565","","","","","","3997",""
"3555","P.1607.2008.566","","","","","","3998",""
"3556","P.1607.2008.567","","","","","","3999",""
"3557","P.1607.2008.568","","","","","","4000",""
"3558","P.1607.2008.569","","","","","","4001",""
"3559","P.1607.2009.442","","","","","","4002",""
"3560","P.1607.2010.392","","","","","","4003",""
"3561","P.1607.2010.411","","","","","","4004",""
"3562","P.1607.2010.412","","","","","","4005",""
"3563","P.1607.2010.555","","","","","","4006",""
"3564","P.1607.2010.556","","","","","","3355",""
"3565","P.1607.2010.559","","","","","","4007",""
"3566","P.1607.2010.560","","","","","","4008",""
"3567","P.1607.2010.561","","","","","","4009",""
"3568","P.1607.2010.562","","","","","","4010",""
"3569","P.1607.2010.564","","","","","","4011",""
"3570","P.1607.2010.625","","","","","","4012",""
"3571","P.1607.2011.435","","","","","","4013",""
"3572","P.1607.2011.582","","","","","","4014",""
"3573","P.1607.2011.583","","","","","","4015",""
"3574","P.1607.2011.584","","","","","","4016",""
"3575","P.1607.2011.585","","","","","","4017",""
"3576","P.1607.2011.586","","","","","","4018",""
"3577","P.1607.2011.587","","","","","","4019",""
"3578","P.1607.2011.588","","","","","","4020",""
"3579","P.1607.2011.589","","","","","","4021",""
"3580","P.1607.2011.590","","","","","","4022",""
"3581","P.1607.2011.591","","","","","","4023",""
"3582","P.1607.2011.592","","","","","","4024",""
"3583","P.1607.2011.593","","","","","","4025",""
"3584","P.1607.2011.594","","","","","","4026",""
"3585","P.1607.2011.595","","","","","","4027",""
"3586","P.1607.2011.596","","","","","","4028",""
"3587","P.1607.2012.346","","","","","","4029",""
"3588","P.1607.2012.454","","","","","","4030",""
"3589","P.1607.2013.425","","","","","","4031",""
"3590","P.1607.2013.428","","","","","","4032",""
"3591","P.1607.2007.393","","","","","","4033",""
"3592","P.1607.2007.394","","","","","","4034",""
"3593","P.1607.2007.395","","","","","","4035",""
"3594","P.1607.2007.396","","","","","","4036",""
"3595","P.1607.2007.397","","","","","","4037",""
"3596","P.1607.2007.398","","","","","","4038",""
"3597","P.1607.2007.449","","","","","","4039",""
"3598","P.1607.2007.450","","","","","","4040",""
"3599","P.1607.2007.451","","","","","","4041",""
"3600","P.1607.2007.452","","","","","","4042",""
"3601","P.1607.2007.453","","","","","","4043",""
"3602","P.1607.2007.454","","","","","","4044",""
"3603","P.1607.2007.455","","","","","","4045",""
"3604","P.1607.2007.456","","","","","","4046",""
"3605","P.1607.2008.508","","","","","","4047",""
"3606","P.1607.2008.509","","","","","","4048",""
"3607","P.1607.2008.510","","","","","","4049",""
"3608","P.1607.2008.511","","","","","","4050",""
"3609","P.1607.2008.570","","","","","","4051",""
"3610","P.1607.2008.571","","","","","","4052",""
"3611","P.1607.2008.572","","","","","","4053",""
"3612","P.1607.2008.573","","","","","","4054",""
"3613","P.1607.2008.574","","","","","","4055",""
"3614","P.1607.2008.575","","","","","","4056",""
"3615","P.1607.2008.576","","","","","","4057",""
"3616","P.1607.2008.577","","","","","","4058",""
"3617","P.1607.2008.578","","","","","","4059",""
"3618","P.1607.2008.579","","","","","","4060",""
"3619","P.1607.2008.580","","","","","","4061",""
"3620","P.1607.2009.444","","","","","","4062",""
"3621","P.1607.2009.446","","","","","","4063",""
"3622","P.1607.2009.462","","","","","","4064",""
"3623","P.1607.2009.559","","","","","","4065",""
"3624","P.1607.2009.560","","","","","","4066",""
"3625","P.1607.2009.561","","","","","","4067",""
"3626","P.1607.2009.562","","","","","","4068",""
"3627","P.1607.2009.564","","","","","","4069",""
"3628","P.1607.2009.565","","","","","","4070",""
"3629","P.1607.2010.393","","","","","","4071",""
"3630","P.1607.2010.565","","","","","","3355",""
"3631","P.1607.2010.569","","","","","","4072",""
"3632","P.1607.2010.570","","","","","","4073",""
"3633","P.1607.2010.571","","","","","","4074",""
"3634","P.1607.2010.572","","","","","","4075",""
"3635","P.1607.2010.573","","","","","","4076",""
"3636","P.1607.2010.574","","","","","","4077",""
"3637","P.1607.2010.575","","","","","","4078",""
"3638","P.1607.2010.576","","","","","","4079",""
"3639","P.1607.2010.577","","","","","","4080",""
"3640","P.1607.2011.436","","","","","","4081",""
"3641","P.1607.2011.597","","","","","","4082",""
"3642","P.1607.2011.598","","","","","","4083",""
"3643","P.1607.2011.599","","","","","","4084",""
"3644","P.1607.2011.600","","","","","","4085",""
"3645","P.1607.2011.601","","","","","","4086",""
"3646","P.1607.2011.602","","","","","","4087",""
"3647","P.1607.2011.603","","","","","","4088",""
"3648","P.1607.2011.604","","","","","","4089",""
"3649","P.1607.2011.605","","","","","","4090",""
"3650","P.1607.2011.651","","","","","","4091",""
"3651","P.1607.2012.347","","","","","","4092",""
"3652","P.1607.2012.457","","","","","","4093",""
"3653","P.1607.2012.458","","","","","","4094",""
"3654","P.1607.2012.459","","","","","","4095",""
"3655","P.1607.2012.460","","","","","","4096",""
"3656","P.1607.2012.461","","","","","","4097",""
"3657","P.1607.2012.462","","","","","","4098",""
"3658","P.1607.2012.463","","","","","","4099",""
"3659","P.1607.2012.466","","","","","","4100",""
"3660","P.1607.2012.467","","","","","","4101",""
"3661","P.1607.2013.430","","","","","","4102",""
"3662","P.1607.2013.435","","","","","","4103",""
"3663","P.1607.2006.401","","","","","","4104",""
"3664","P.1607.2007.399","","","","","","4105",""
"3665","P.1607.2007.457","","","","","","4106",""
"3666","P.1607.2007.466","","","","","","4107",""
"3667","P.1607.2008.581","","","","","","4108",""
"3668","P.1607.2008.582","","","","","","4109",""
"3669","P.1607.2008.583","","","","","","4110",""
"3670","P.1607.2008.584","","","","","","4111",""
"3671","P.1607.2008.585","","","","","","4112",""
"3672","P.1607.2009.447","","","","","","4113",""
"3673","P.1607.2009.448","","","","","","4114",""
"3674","P.1607.2009.450","","","","","","4115",""
"3675","P.1607.2009.451","","","","","","4116",""
"3676","P.1607.2010.413","","","","","","4117",""
"3677","P.1607.2010.578","","","","","","4118",""
"3678","P.1607.2010.579","","","","","","4119",""
"3679","P.1607.2010.580","","","","","","3355",""
"3680","P.1607.2010.581","","","","","","4120",""
"3681","P.1607.2010.582","","","","","","4121",""
"3682","P.1607.2010.583","","","","","","4122",""
"3683","P.1607.2010.584","","","","","","4123",""
"3684","P.1607.2010.585","","","","","","4124",""
"3685","P.1607.2011.437","","","","","","4125",""
"3686","P.1607.2011.438","","","","","","4126",""
"3687","P.1607.2011.606","","","","","","4127",""
"3688","P.1607.2011.607","","","","","","4128",""
"3689","P.1607.2011.608","","","","","","4129",""
"3690","P.1607.2011.609","","","","","","4130",""
"3691","P.1607.2011.610","","","","","","4131",""
"3692","P.1607.2011.611","","","","","","4132",""
"3693","P.1607.2011.612","","","","","","4133",""
"3694","P.1607.2011.613","","","","","","4134",""
"3695","P.1607.2011.614","","","","","","4135",""
"3696","P.1607.2011.615","","","","","","4136",""
"3697","P.1607.2011.616","","","","","","4137",""
"3698","P.1607.2011.617","","","","","","4138",""
"3699","P.1607.2011.618","","","","","","4139",""
"3700","P.1607.2011.652","","","","","","4140",""
"3701","P.1607.2011.653","","","","","","4141",""
"3702","P.1607.2012.348","","","","","","4142",""
"3703","P.1607.2012.349","","","","","","4143",""
"3704","P.1607.2012.350","","","","","","4144",""
"3705","P.1607.2012.468","","","","","","4145",""
"3706","P.1607.2012.469","","","","","","4146",""
"3707","P.1607.2012.470","","","","","","4147",""
"3708","P.1607.2012.471","","","","","","4148",""
"3709","P.1607.2012.472","","","","","","4149",""
"3710","P.1607.2012.473","","","","","","4150",""
"3711","P.1607.2012.476","","","","","","4151",""
"3712","P.1607.2012.477","","","","","","4152",""
"3713","P.1607.2012.504","","","","","","4153",""
"3714","P.1607.2013.322","","","","","","4154",""
"3715","P.1607.2013.436","","","","","","4155",""
"3716","P.1607.2013.438","","","","","","4156",""
"3717","P.1607.2013.446","","","","","","4157",""
"3718","P.1607.2013.447","","","","","","4158",""
"3719","P.1607.2008.586","","","","","","3635",""
"3720","P.1607.2009.452","","","","","","4159",""
"3721","P.1607.2009.453","","","","","","4160",""
"3722","P.1607.2009.454","","","","","","4161",""
"3723","P.1607.2009.575","","","","","","4162",""
"3724","P.1607.2009.576","","","","","","4163",""
"3725","P.1607.2009.578","","","","","","4164",""
"3726","P.1607.2009.580","","","","","","4165",""
"3727","P.1607.2009.581","","","","","","4166",""
"3728","P.1607.2009.583","","","","","","4167",""
"3729","P.1607.2009.584","","","","","","4168",""
"3730","P.1607.2010.586","","","","","","4169",""
"3731","P.1607.2010.587","","","","","","3355",""
"3732","P.1607.2010.588","","","","","","4170",""
"3733","P.1607.2010.589","","","","","","4171",""
"3734","P.1607.2010.590","","","","","","4172",""
"3735","P.1607.2010.591","","","","","","4173",""
"3736","P.1607.2010.592","","","","","","4174",""
"3737","P.1607.2010.593","","","","","","4175",""
"3738","P.1607.2010.594","","","","","","4176",""
"3739","P.1607.2010.595","","","","","","4177",""
"3740","P.1607.2010.596","","","","","","4178",""
"3741","P.1607.2010.597","","","","","","4179",""
"3742","P.1607.2010.598","","","","","","4180",""
"3743","P.1607.2010.627","","","","","","4181",""
"3744","P.1607.2011.439","","","","","","4182",""
"3745","P.1607.2011.619","","","","","","4183",""
"3746","P.1607.2011.620","","","","","","4184",""
"3747","P.1607.2011.621","","","","","","4185",""
"3748","P.1607.2011.622","","","","","","4186",""
"3749","P.1607.2011.623","","","","","","4187",""
"3750","P.1607.2011.624","","","","","","4188",""
"3751","P.1607.2011.625","","","","","","4189",""
"3752","P.1607.2011.626","","","","","","4190",""
"3753","P.1607.2011.627","","","","","","4191",""
"3754","P.1607.2011.628","","","","","","4192",""
"3755","P.1607.2011.629","","","","","","4193",""
"3756","P.1607.2011.630","","","","","","4194",""
"3757","P.1607.2011.631","","","","","","4195",""
"3758","P.1607.2011.632","","","","","","4196",""
"3759","P.1607.2011.633","","","","","","4197",""
"3760","P.1607.2011.654","","","","","","4198",""
"3761","P.1607.2012.351","","","","","","3763",""
"3762","P.1607.2012.352","","","","","","4199",""
"3763","P.1607.2012.354","","","","","","4200",""
"3764","P.1607.2012.355","","","","","","4201",""
"3765","P.1607.2012.478","","","","","","4202",""
"3766","P.1607.2012.479","","","","","","4203",""
"3767","P.1607.2012.482","","","","","","4204",""
"3768","P.1607.2012.484","","","","","","4205",""
"3769","P.1607.2012.485","","","","","","4206",""
"3770","P.1607.2012.487","","","","","","4207",""
"3771","P.1607.2012.488","","","","","","4208",""
"3772","P.1607.2012.489","","","","","","4209",""
"3773","P.1607.2012.505","","","","","","4210",""
"3774","P.1607.2012.506","","","","","","4211",""
"3775","P.1607.2013.448","","","","","","4212",""
"3776","P.1607.2013.449","","","","","","4213",""
"3777","P.1607.2007.400","","","","","","4214",""
"3778","P.1607.2007.401","","","","","","4215",""
"3779","P.1607.2007.402","","","","","","4216",""
"3780","P.1607.2007.458","","","","","","4217",""
"3781","P.1607.2007.459","","","","","","4218",""
"3782","P.1607.2008.512","","","","","","4219",""
"3783","P.1607.2008.513","","","","","","4220",""
"3784","P.1607.2008.514","","","","","","4221",""
"3785","P.1607.2008.587","","","","","","4222",""
"3786","P.1607.2008.588","","","","","","4223",""
"3787","P.1607.2008.589","","","","","","4224",""
"3788","P.1607.2008.590","","","","","","4225",""
"3789","P.1607.2008.591","","","","","","4226",""
"3790","P.1607.2008.592","","","","","","4227",""
"3791","P.1607.2008.593","","","","","","4228",""
"3792","P.1607.2008.594","","","","","","4229",""
"3793","P.1607.2008.595","","","","","","4230",""
"3794","P.1607.2008.601","","","","","","3774",""
"3795","P.1607.2009.455","","","","","","4231",""
"3796","P.1607.2009.456","","","","","","4232",""
"3797","P.1607.2009.459","","","","","","4233",""
"3798","P.1607.2009.585","","","","","","4234",""
"3799","P.1607.2009.590","","","","","","4235",""
"3800","P.1607.2010.395","","","","","","4236",""
"3801","P.1607.2010.396","","","","","","4237",""
"3802","P.1607.2010.599","","","","","","4238",""
"3803","P.1607.2010.601","","","","","","3570",""
"3804","P.1607.2010.605","","","","","","4239",""
"3805","P.1607.2010.607","","","","","","4240",""
"3806","P.1607.2010.608","","","","","","4241",""
"3807","P.1607.2010.609","","","","","","4242",""
"3808","P.1607.2010.610","","","","","","4243",""
"3809","P.1607.2010.611","","","","","","4244",""
"3810","P.1607.2010.612","","","","","","4245",""
"3811","P.1607.2010.613","","","","","","4246",""
"3812","P.1607.2010.614","","","","","","4247",""
"3813","P.1607.2010.615","","","","","","4248",""
"3814","P.1607.2010.616","","","","","","4249",""
"3815","P.1607.2010.617","","","","","","4250",""
"3816","P.1607.2010.618","","","","","","4251",""
"3817","P.1607.2011.440","","","","","","4252",""
"3818","P.1607.2011.441","","","","","","4253",""
"3819","P.1607.2011.634","","","","","","4254",""
"3820","P.1607.2011.635","","","","","","4255",""
"3821","P.1607.2011.636","","","","","","4256",""
"3822","P.1607.2011.637","","","","","","4257",""
"3823","P.1607.2011.638","","","","","","4258",""
"3824","P.1607.2011.639","","","","","","4259",""
"3825","P.1607.2011.640","","","","","","4260",""
"3826","P.1607.2011.641","","","","","","4261",""
"3827","P.1607.2011.642","","","","","","4262",""
"3828","P.1607.2012.357","","","","","","4263",""
"3829","P.1607.2012.358","","","","","","4264",""
"3830","P.1607.2012.490","","","","","","4265",""
"3831","P.1607.2012.491","","","","","","4266",""
"3832","P.1607.2012.492","","","","","","4267",""
"3833","P.1607.2012.493","","","","","","4268",""
"3834","P.1607.2012.494","","","","","","4269",""
"3835","P.1607.2012.495","","","","","","4270",""
"3836","P.1607.2012.496","","","","","","4271",""
"3837","P.1607.2012.498","","","","","","4272",""
"3838","P.1607.2012.500","","","","","","4273",""
"3839","P.1607.2012.508","","","","","","4274",""
"3840","P.1607.2013.328","","","","","","4275",""
"3841","P.1607.2013.457","","","","","","4276",""
"3842","P.1607.2013.459","","","","","","4277",""
"3843","P.1607.2013.468","","","","","","4278",""
"3844","P.1607.2013.469","","","","","","4279",""
"3845","P.1607.2013.470","","","","","","4280",""
"3846","P.1607.1971.7","","","","","","4281",""
"3847","P.1607.2014.305","","","","","","4282",""
"3848","P.1607.2014.488","","","","","","4283",""
"3849","P.1607.2014.861","","","","","","4284",""
